date,hour,text
2/11/2021,18:16:51,@Anthostv @JoeBiden make him place a block of diorite LMFAO
2/11/2021,18:16:52,"On #KashmirSolidarityDay, remember India's tyranny in Kashmir. Hold them accountable for the torture &amp; atrocities o… https://t.co/YAVi04II77"
2/11/2021,18:16:54,Joe Biden Calls Chinese Communist Party Leader Xi Jinping https://t.co/hSTqmxtT2b
2/11/2021,18:16:55,"@POTUS @JoeBiden Stop the suffering in The state of Seattle, by the democratic soldier ,that are inflicting suffering on your own citizens"
2/11/2021,18:16:56,@RealCandaceO We are going to see alot of those bottom rung jobs replaced with Chinese made self service kiosks and… https://t.co/1FbBMMiaEy
2/11/2021,18:16:57,@JimmieLSK @wendelriot28 @vvxorl @jamie_agust @JoeBiden Why is social mobility higher in countries with tax payer f… https://t.co/eORjpPw71Q
2/11/2021,18:16:57,Sweet. Voting for Joe is seriously paying off.
2/11/2021,18:16:58,@straps0n @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden 20-60k is amazing for a 30-40k upgrade in pay a year because of the degree.
2/11/2021,18:17:00,@JoeBiden Paris Accord = heavy $ from us while China and India pay pennies. Are we really paying for the heaviest p… https://t.co/7XWQebtS2h
2/11/2021,18:17:01,@eAsiaMediaHub @USEmbassyBurma @POTUS @JoeBiden Alert: Myanmar military arrested township medical officers from Aun… https://t.co/iKN2d52AFc
2/11/2021,18:17:02,@1aw2grac3 @NormOrnstein @AOC @SpeakerPelosi @SenSchumer @MaxineWaters @RashidaTlaib @JoeBiden @KamalaHarris I didn… https://t.co/hKjgKZpPKM
2/11/2021,18:17:03,"@POTUS @JoeBiden Thought the government had a lot of ivy league students from Princeton, yale, Harvard in office lo… https://t.co/dXsbw1aLzP"
2/11/2021,18:17:06,"@JoeBiden ,@KremlinRussia ,@JoeBiden ,@MID_RF ,@mfa_russia ,@SecDef ,@BernieSanders ,@eucopresident ,@EU_Commission… https://t.co/RqZv4oAkSa"
2/11/2021,18:17:07,Millions in Tigray are counting on you as intl. leaders. It’s been #100DaysOfGenocide &amp; very little has changed. Ha… https://t.co/kUW0T6tDlz
2/11/2021,18:17:09,"He’s being forced to do all these retarded, self defeating EOs. We know China owns his right cheek, who owns the le… https://t.co/u3JE3CxhRw"
2/11/2021,18:17:09,His computer was hacked and now he's being blackmailed.  I long for the day his secret is revealed.  It has to be s… https://t.co/Aw13T6W0TT
2/11/2021,18:17:09,"Joe Biden spoke to China prez for 2 hours on the phone.
He also has not spent 2 hours talking to the American people.
#BidensAmerica #China"
2/11/2021,18:17:10,@POTUS @JoeBiden hello sir i hope your fine we need our visas to be use and trump ban is not allow to use and we ar… https://t.co/ehEdJQMJnY
2/11/2021,18:17:10,"#Biden vowed #schoolsreopening in his 1st 100 days. Teachers unions objected

SO he announced only opening 1/2 of K… https://t.co/OakpZwSb3D"
2/11/2021,18:17:11,"Joe Biden Targets Ron DeSantis, but It Will Only Make Him Stronger https://t.co/iSHNUHBeuL"
2/11/2021,18:17:12,What a beautiful day to RUN ME MY STIMMY @JoeBiden
2/11/2021,18:17:12,"@charliehh2003 @_sean_n Again these are just softballs for Hassan. ""Sununu claims to be for New Hampshire, but New… https://t.co/j21giP9tV6"
2/11/2021,18:17:12,@kokapelli2 @StealthBlade98 @thevinmancometh @jenminicooper @parscale @JoeBiden You can identify with a trait that… https://t.co/JpwYovJS34
2/11/2021,18:17:13,@RepJasonSmith @GReschenthaler @JoeBiden You are one of the 8 PA reps whom voted to cancel our voice based on lies.… https://t.co/BJnavlGUdl
2/11/2021,18:17:16,@POTUS Well Joe.. 🤔🤔🤔Waiting for a response.
2/11/2021,18:17:16,@JoeBiden isn't Captain America he is Homelander
2/11/2021,18:17:16,@AlcideMcleod @RepJasonSmith @HouseGOP @JoeBiden do you live in your parents' basement? if i had to guess I would say basement
2/11/2021,18:17:17,"@JoeBiden
#PP10014
#DV2020
#DV2021
Please, Mr. President, help us end this ban. 💔"
2/11/2021,18:17:19,☝️ The speaker reiterated her hope that the House will pass another #coronavirus relief package by the end of the m… https://t.co/p83K68OW8v
2/11/2021,18:17:20,@DailyMail @MailOnline Slow @joebiden doesn’t know shit. This shouldn’t change anything considering President Trump… https://t.co/OZR2Aud0JA
2/11/2021,18:17:20,The Media wants Joe Biden to be like Trump. It is killing them to not have chaos. #ImpeachmentTrial2  Biden's doing… https://t.co/II7GnZg0Vo
2/11/2021,18:17:22,@JoeBiden Garbage ass president look what the fuck you did.. Burn in hell..
2/11/2021,18:17:22,"@NickLodz @SenSchumer What about Portland ????....
 What about the sham impeachment ???. What about Charlie Brown S… https://t.co/4q3YrQYUUT"
2/11/2021,18:17:24,The @GOP is now just a bunch of 13-year-old gossipy girls. We have serious issues in this country and you self-serv… https://t.co/cGZZF0UglO
2/11/2021,18:17:24,"I agree with health officials that children need to be back in school… But, I also agree that if teachers can’t be… https://t.co/Xs23EsfZE8"
2/11/2021,18:17:25,"@RepJasonSmith @JoeBiden Wait, you guys believe in science now?"
2/11/2021,18:17:25,"@FrankMa44721797 No free speech
Hail our fuhrer Joe biden😜😭"
2/11/2021,18:17:25,"HOW MANY BIDEN'S ARE THERE? 
WHICH ONE IS THE REAL ONE?
WHERE IS THE REAL ONE?
TRUTHFULLY, ONE WAS MORE THAN ENOUGH… https://t.co/nLgsCqq7fc"
2/11/2021,18:17:26,"@gorandjenadic @JoeBiden @GovRonDeSantis In the discussion, Biden mentioned doing the same for other states, such a… https://t.co/qJjAg0SAP9"
2/11/2021,18:17:29,"@amandaseales Yes! She's part of the culture now and she's a woman a human woman like us, we need more noise into t… https://t.co/HXCRWyuU2y"
2/11/2021,18:17:29,I feel bad I just spent time discussing my appliance complaints with someone who probably isn't paid enough to buy them. @JoeBiden @WHCOS
2/11/2021,18:17:30,@SecBlinken @KamalaHarris @JoeBiden have you ever seen a government collectively shells its citizens partnering wit… https://t.co/JKQk9PnbY1
2/11/2021,18:17:30,"Funny, how it always works this way in the Biden family....."
2/11/2021,18:17:32,"@Steigerworld China Biden spoke with his boss, Xi Jinping, on the phone yesterday. Biden won't release the conversa… https://t.co/YeG9Z4Y7ap"
2/11/2021,18:17:33,Hail no!
2/11/2021,18:17:33,The Biden Bold Plan. 1 day a week school but not for 100 days right before summer break. Laughable and the media gi… https://t.co/IGqMNkMFcO
2/11/2021,18:17:35,@emmanias @DadingLi @PeterDaszak @chenweihua @globaltimesnews @JoeBiden The logic is the outbreak began massively i… https://t.co/eGxd9veuPv
2/11/2021,18:17:37,@Individual00001 @liblogic2021 @velvetkave13 @bgates8 @aubrey_huff @JoeBiden Oooo you have a whopping 27 followers. You tell her! 😂
2/11/2021,18:17:39,Has any1 SEEN/HEARD @USSenate DO/WORK on anything other than IMPEACHMENT contrary 2 STATEMENTS made by @JoeBiden… https://t.co/N1XJYYPK9I
2/11/2021,18:17:40,"@KnightsbyBen @Marina_Sirtis Are you saying that Biden -- ""sleepy Joe"" -- is the strongest candidate of all time?… https://t.co/rryeOiJ9Id"
2/11/2021,18:17:43,"@JimLangevin Day after Trump issued a #Covid travel ban on #China Joe Biden accused him of “hysteria, xenophobia, a… https://t.co/5byFRnYNc2"
2/11/2021,18:17:44,"@JoeBiden @KamalaHarris @ABlinken @LindaT_G @BarackObama @UN @EU @VladmirPutin @xijinping 
This is one of the barba… https://t.co/TIcOSCdois"
2/11/2021,18:17:47,Joe Biden puts Americans LAST.
2/11/2021,18:17:47,"It's snowing and we're in for a storm. would be nice, @TheDemocrats @POTUS @JoeBiden , if I had the security of kno… https://t.co/9frPjSy8MN"
2/11/2021,18:17:47,"They are embracing leaving things alone and increasing subsidy levels that incent coverage, which improves   their… https://t.co/YeENH4yRbm"
2/11/2021,18:17:47,@IFauvette May Joe Biden voters working on the pipe line be made to suffer their vote.
2/11/2021,18:17:47,"@RepMTG @RepJasonSmith @JoeBiden Don't know what states you're referring to but GA is open, it's the people that don't want to go back."
2/11/2021,18:17:47,"Greed, power and evil!"
2/11/2021,18:17:49,"Did it occur after his July fourth, Moscow, government paid visit?"
2/11/2021,18:17:50,Journalist Igor Bobic filmed Eugene Goodman's race up the stairs. Journalism is a pillar of democracy. 🎥
2/11/2021,18:17:53,This POTUS is not going to hear this - he’s going to CIRCLE ⭕️ BACK after this decision blows up in his face 💥
2/11/2021,18:17:53,what’s joe biden’s plan on banning atheism?
2/11/2021,18:17:54,This is war that was declared by @PR_Paul_BIYA after failing to #assimilate the English-speaking territory (Souther… https://t.co/IHoHc9cYVW
2/11/2021,18:17:55,@POTUS @JoeBiden Other western world pays their citizens monthly. They are not as wealthy as United states of Ameri… https://t.co/6hk32KdnpC
2/11/2021,18:17:55,@RepMTG @RepJasonSmith @JoeBiden Biden can’t open schools.
2/11/2021,18:17:57,@pyaezone @BarackObama @JoeBiden @brhodes @rshorsey @brhodes even sold a book about his meetings with Daw Su 2boast… https://t.co/yEZdpl8xKr
2/11/2021,18:17:58,@DebBRVA @ChrisDJackson @POTUS @JoeBiden He ain't building back shit... He's the piece of fucking shit who destroye… https://t.co/YfNrVK1K80
2/11/2021,18:17:59,"“CALL YOUR SENATORS‼️”
#ConvictTrump"
2/11/2021,18:18:01,"“I have determined that the declaration of a national emergency at our southern border was unwarranted,” President… https://t.co/fRoMI4bndY"
2/11/2021,18:18:01,@CogInTheMach1ne @RepJasonSmith @JoeBiden people just want their baby sitters( teachers ) back. the reports were su… https://t.co/qOJ06emYyG
2/11/2021,18:18:01,@jpicon4 @JackPosobiec @JoeBiden Than you have been blind your entire life! One @JoeBiden sniffing a kid vid is far… https://t.co/Z6JBNeAxeX
2/11/2021,18:18:02,@POTUS @JoeBiden &lt;--- Illegitimate President put in office by the Democratic Communist Party and the foreign commun… https://t.co/kRsmL9gwrG
2/11/2021,18:18:05,"@CBSNews I'll bet $50 that King @JoeBiden refused to demand compensation from China for spreading its virus.

Milli… https://t.co/PAcOp0HLnn"
2/11/2021,18:18:06,I’m so happy. I sleep easier every night and walk up feeling optimistic not frightened about what new horror the Pr… https://t.co/Jy4Bww0sxs
2/11/2021,18:18:07,@jimsciutto I had to stop listening to the hypocrite Democraps.  They accuse the President of doing what they did a… https://t.co/t5qx8idv2M
2/11/2021,18:18:07,@NKMalazai @JoeBiden Thank you @NKMalazai I am humbled your kind words means a lot
2/11/2021,18:18:08,"I keep forgetting Joe Biden is President. Like actually, I keep going days without even thinking about it. Gonna se… https://t.co/dGTVqNkDXL"
2/11/2021,18:18:08,"@8hyenas @amazon Well, Joe Biden is going to make them pay."
2/11/2021,18:18:08,@arioinvesting @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden how long did the student debt take to hit 1.7trillion… https://t.co/TDhc1L7OD0
2/11/2021,18:18:09,@Rep_CAJohnson @JoeBiden @cnnbrk @VP We all know your side staged that false flag.
2/11/2021,18:18:09,I think I just drove past Joe Biden being transported in these streets
2/11/2021,18:18:11,Black people voted in huge numbers and Joe Biden was elected. That’s what this is all about. We will continue to vo… https://t.co/SzvK4byecr
2/11/2021,18:18:13,@TheBabylonBee is on 🔥🔥🔥 lately. #GinaCarano is #JossWhedon #JoeBiden #IfIRiggedIt
2/11/2021,18:18:13,@POTUS @JoeBiden Social Security Disability criteria for approval requires Afghan and Iraq level of severity war zo… https://t.co/AL7vEpGz9k
2/11/2021,18:18:13,"Hi, Dad!  Are you proud of me!?"
2/11/2021,18:18:14,The thought of me teaching Joe Biden how to play Minecraft is just super funny to me for some reason
2/11/2021,18:18:15,"@jaketapper @David_Boye_ @POTUS @FLOTUS @VP @SecondGentleman @WhiteHouse @JoeBiden @jrpsaki @ABlinken Also,… https://t.co/MAYmGG65E4"
2/11/2021,18:18:16,"@ProudSocialist @JoeBiden If people like us hadn't piped up about this, Dem voters would NEVER know about it."
2/11/2021,18:18:16,@FavGhostwriter @soxx12 https://t.co/GeifJCaYoN  Umm I look into the actual E/Os and Legislation being passed.  Whi… https://t.co/OSkU12u5DB
2/11/2021,18:18:19,@RepMTG @mtgreenee @RepJasonSmith @JoeBiden Maybe you should go back to school
2/11/2021,18:18:19,"NOT JUST SAY, PLEASE DO ACTION

We wish the emergency meeting in Geneva can make a decision for immediate action to… https://t.co/fbtdab5vNO"
2/11/2021,18:18:20,@KingShyner @CloudShyne @SaharaReporters @JoeBiden This fuck face bozo is here being such an unintelligent ass; thi… https://t.co/5dtCFRAAZW
2/11/2021,18:18:22,@Breaking911 Absolutely ridiculous Joe Biden is a national security threat
2/11/2021,18:18:24,"INDICT TRUMP. 
Begin CRIMINAL PROCEEDINGS. 
NOW."
2/11/2021,18:18:25,UEC heads and polling station officials around the country are arrested by the military since yesterday. The milita… https://t.co/M6nt0faRg0
2/11/2021,18:18:25,@FaceTheNation @LindseyGrahamSC @margbrennan @POTUS @JoeBiden To have such disdain for American police officers is… https://t.co/M6HyOS5KKd
2/11/2021,18:18:27,@EliStokols Thank God for .@JoeBiden .@POTUS
2/11/2021,18:18:28,@drjasonnichols @JoeBiden I do. Except Trump really devalued it with his selections.
2/11/2021,18:18:28,Nice smh
2/11/2021,18:18:28,@RepMTG @mtgreenee @RepJasonSmith @JoeBiden CDC is working on this.  I thought you got briefings.  I thought you kn… https://t.co/0VowPH050W
2/11/2021,18:18:29,#stopgonocyidInTigray #stopkilling civilisation #stopwar on tigray @JoeBiden @ABlinken @KenRoth @UNGeneva… https://t.co/NRVykvkmDA
2/11/2021,18:18:30,"@dcexaminer @JoeBiden Whatever happened to Utopia delayed
is Utopia denied.

This is like the end of ""The Graduate""… https://t.co/ac98j4mqbc"
2/11/2021,18:18:30,Because the majority of them are were dead to start with!
2/11/2021,18:18:31,"@RepMullin @All435Reps @CDCgov @HouseGOP @POTUS You all had a year. You denied, downplayed &amp; held super spreaders.… https://t.co/ojyDzLFUmG"
2/11/2021,18:18:32,Drug &amp; sex trafficking again at border https://t.co/0MuU0AZJkg
2/11/2021,18:18:32,Call on U.S. President Joe Biden to demand that Russia release them. https://t.co/ewHIk2rvTp
2/11/2021,18:18:33,"Sign the Valentine to @POTUS @JoeBiden &amp; @VP @KamalaHarris: https://t.co/UkRxg5rCcI

Roses are red, 
Violets are bl… https://t.co/O544ncDuum"
2/11/2021,18:18:33,@RepMTG @mtgreenee @RepJasonSmith @JoeBiden Burn after reading
2/11/2021,18:18:33,"The one thing Joe Biden can’t reverse with an EO, is the amount of admiration&amp; love we Patriots have for our Presid… https://t.co/TK2hj9yPki"
2/11/2021,18:18:35,@SNPeterson @JackPosobiec @JasonMillerinDC @JoeBiden Truth https://t.co/43CZxN2ptO
2/11/2021,18:18:35,@kameisha4eva @J_Husak I mean normally I'd agree but all he did was call Joe Biden a pussy. It's a private company… https://t.co/5wPvpayH5h
2/11/2021,18:18:36,"@GovofCO @JoeBiden 

Great News!

CDC STATES; People who have been fully vaccinated against Covid-19 do not need to… https://t.co/mGBS6gWEwA"
2/11/2021,18:18:37,"@JimLangevin @POTUS Day after Trump issued a #Covid travel ban on #China Joe Biden accused him of “hysteria, xenoph… https://t.co/IB60gAj9Kh"
2/11/2021,18:18:37,Lock him up!
2/11/2021,18:18:39,U think it’s going to happen in your lifetime
2/11/2021,18:18:40,Civil doctors who protest against military coup are arrested in Myanmar. #WhatsHappeningInMyanmar… https://t.co/PBaKCM4Pk1
2/11/2021,18:18:40,"@FoxSportsRadio @RobParkerFS1 @Chris_Broussard Rob you need to stop, the earth is not flat, Joe Biden won the presi… https://t.co/SaYNQrzCdb"
2/11/2021,18:18:41,"I do agree, indeed, that Officer Eugene Goodman get the Presidential Medal of Freedom!"
2/11/2021,18:18:42,@chillsqueezly @toddstarnes Oh you mean that registered democrat and Joe Biden supporter? That guy!
2/11/2021,18:18:42,"Thank you #JoeBiden 

Why isn't #Biden trending?
We're at a historical moment and Britanny Spears is trending?"
2/11/2021,18:18:43,Millions in Tigray are counting on you as intl. leaders. It’s been #100DaysOfGenocide &amp; very little has changed. Ha… https://t.co/US73H355Dv
2/11/2021,18:18:44,"@Jim_Jordan  

NEWSFLASH: Joe Biden won the 2020 election, by more than 7 million votes. There was no fraud other t… https://t.co/QXRJjtkhLT"
2/11/2021,18:18:44,"@POTUS @JoeBiden Oh that must be why you are destroying jobs, so people don't lose there homes 🤔 makes perfect sense Joe Joe sniff"
2/11/2021,18:18:45,@lptv @ProjectLincoln @TheRickWilson @TaraSetmayer @JuddLegum @davidlitt WHY THE FUCK ARE YOU NEGOTIATING WITH THES… https://t.co/AGTvJw7roA
